Observation,Region,Quarter,Year,Team_name,Elo
239,LCS,Summer,2016,Team SoloMid,2910.6503782063037
239,LCS,Summer,2016,NRG Esports,2641.6987872161376
239,LCS,Summer,2016,OpTic Gaming,
239,LCS,Summer,2016,EnVyUs,2711.776028668722
239,LCS,Summer,2016,Dignitas,
239,LCS,Summer,2016,Immortals,2915.326905771585
239,LCS,Summer,2016,Apex,2681.1208634731297
239,LCS,Summer,2016,Echo Fox,2574.451640739979
239,LCS,Summer,2016,FlyQuest,
239,LCS,Summer,2016,Cloud9,2773.6196211649217
240,LCS,Summer,2016,Counter Logic Gaming,2740.2128964933613
240,LCS,Summer,2016,Clutch Gaming,
240,LCS,Summer,2016,Flyquest,
240,LCS,Summer,2016,EnVyUs,2711.776028668722
240,LCS,Summer,2016,Cloud9,2773.6196211649217
240,LCS,Summer,2016,Echo Fox,2564.835968745696
240,LCS,Summer,2016,Dignitas,
240,LCS,Summer,2016,Immortals,2915.326905771585
240,LCS,Summer,2016,NRG Esports,2641.6987872161376
240,LCS,Summer,2016,Team Liquid,2757.4592260727904
240,LCS,Summer,2016,100 Thieves,
240,LCS,Summer,2016,Team SoloMid,2910.6503782063037
240,LCS,Summer,2016,Golden Guardians,
240,LCS,Summer,2016,Renegades,
240,LCS,Summer,2016,FlyQuest,
240,LCS,Summer,2016,OpTic Gaming,
240,LCS,Summer,2016,Phoenix1,2597.4268155825675
240,LCS,Summer,2016,Team Impulse,
240,LCS,Summer,2016,Apex,2681.1208634731297
241,LCS,Summer,2016,Apex,2689.9910493501447
241,LCS,Summer,2016,Clutch Gaming,
241,LCS,Summer,2016,EnVyUs,2711.776028668722
241,LCS,Summer,2016,Cloud9,2773.6196211649217
241,LCS,Summer,2016,OpTic Gaming,
241,LCS,Summer,2016,Immortals,2915.326905771585
241,LCS,Summer,2016,NRG Esports,2632.8286013391225
241,LCS,Summer,2016,Team Liquid,2757.4592260727904
241,LCS,Summer,2016,FlyQuest,
241,LCS,Summer,2016,100 Thieves,
241,LCS,Summer,2016,Team SoloMid,2910.6503782063037
241,LCS,Summer,2016,Phoenix1,2597.4268155825675
241,LCS,Summer,2016,Golden Guardians,
241,LCS,Summer,2016,Counter Logic Gaming,2740.2128964933613
241,LCS,Summer,2016,Team Impulse,
241,LCS,Summer,2016,Dignitas,
241,LCS,Summer,2016,Echo Fox,2564.835968745696
241,LCS,Summer,2016,Renegades,
241,LCS,Summer,2016,Flyquest,
242,LCS,Summer,2016,Echo Fox,2555.7712670406545
242,LCS,Summer,2016,Phoenix1,2606.491517287609
242,LCS,Summer,2016,100 Thieves,
242,LCS,Summer,2016,EnVyUs,2711.776028668722
242,LCS,Summer,2016,Cloud9,2773.6196211649217
242,LCS,Summer,2016,Clutch Gaming,
242,LCS,Summer,2016,FlyQuest,
242,LCS,Summer,2016,Team SoloMid,2910.6503782063037
242,LCS,Summer,2016,Team Impulse,
242,LCS,Summer,2016,Dignitas,
242,LCS,Summer,2016,Flyquest,
242,LCS,Summer,2016,Counter Logic Gaming,2740.2128964933613
242,LCS,Summer,2016,Renegades,
242,LCS,Summer,2016,Golden Guardians,
242,LCS,Summer,2016,OpTic Gaming,
242,LCS,Summer,2016,Apex,2689.9910493501447
242,LCS,Summer,2016,Team Liquid,2757.4592260727904
242,LCS,Summer,2016,NRG Esports,2632.8286013391225
242,LCS,Summer,2016,Immortals,2915.326905771585
243,LCS,Summer,2016,Team Impulse,
243,LCS,Summer,2016,Phoenix1,2606.491517287609
243,LCS,Summer,2016,Echo Fox,2555.7712670406545
243,LCS,Summer,2016,FlyQuest,
243,LCS,Summer,2016,Dignitas,
243,LCS,Summer,2016,OpTic Gaming,
243,LCS,Summer,2016,EnVyUs,2711.776028668722
243,LCS,Summer,2016,Renegades,
243,LCS,Summer,2016,Clutch Gaming,
243,LCS,Summer,2016,100 Thieves,
243,LCS,Summer,2016,Immortals,2921.071981099754
243,LCS,Summer,2016,Team Liquid,2751.7141507446217
243,LCS,Summer,2016,Cloud9,2773.6196211649217
243,LCS,Summer,2016,Apex,2689.9910493501447
243,LCS,Summer,2016,Counter Logic Gaming,2740.2128964933613
243,LCS,Summer,2016,Flyquest,
243,LCS,Summer,2016,Team SoloMid,2910.6503782063037
243,LCS,Summer,2016,Golden Guardians,
243,LCS,Summer,2016,NRG Esports,2632.8286013391225
244,LCS,Summer,2016,NRG Esports,2632.8286013391225
244,LCS,Summer,2016,Immortals,2921.071981099754
244,LCS,Summer,2016,Cloud9,2773.6196211649217
244,LCS,Summer,2016,Flyquest,
244,LCS,Summer,2016,Phoenix1,2606.491517287609
244,LCS,Summer,2016,FlyQuest,
244,LCS,Summer,2016,Dignitas,
244,LCS,Summer,2016,Renegades,
244,LCS,Summer,2016,Clutch Gaming,
244,LCS,Summer,2016,Echo Fox,2555.7712670406545
244,LCS,Summer,2016,Golden Guardians,
244,LCS,Summer,2016,EnVyUs,2702.5926847182236
244,LCS,Summer,2016,Team Impulse,
244,LCS,Summer,2016,100 Thieves,
244,LCS,Summer,2016,Counter Logic Gaming,2749.39624044386
244,LCS,Summer,2016,Team SoloMid,2910.6503782063037
244,LCS,Summer,2016,Team Liquid,2751.7141507446217
244,LCS,Summer,2016,OpTic Gaming,
244,LCS,Summer,2016,Apex,2689.9910493501447
245,LCS,Summer,2016,Counter Logic Gaming,2749.39624044386
245,LCS,Summer,2016,NRG Esports,2632.8286013391225
245,LCS,Summer,2016,FlyQuest,
245,LCS,Summer,2016,Renegades,
245,LCS,Summer,2016,Phoenix1,2606.491517287609
245,LCS,Summer,2016,Cloud9,2773.6196211649217
245,LCS,Summer,2016,Golden Guardians,
245,LCS,Summer,2016,Apex,2689.9910493501447
245,LCS,Summer,2016,OpTic Gaming,
245,LCS,Summer,2016,Clutch Gaming,
245,LCS,Summer,2016,Echo Fox,2555.7712670406545
245,LCS,Summer,2016,Immortals,2906.5500711176205
245,LCS,Summer,2016,EnVyUs,2702.5926847182236
245,LCS,Summer,2016,Flyquest,
245,LCS,Summer,2016,Team Impulse,
245,LCS,Summer,2016,Dignitas,
245,LCS,Summer,2016,Team SoloMid,2910.6503782063037
245,LCS,Summer,2016,100 Thieves,
245,LCS,Summer,2016,Team Liquid,2766.236060726755
246,LCS,Summer,2016,100 Thieves,
246,LCS,Summer,2016,Golden Guardians,
246,LCS,Summer,2016,Team SoloMid,2910.6503782063037
246,LCS,Summer,2016,Flyquest,
246,LCS,Summer,2016,Cloud9,2773.6196211649217
246,LCS,Summer,2016,Immortals,2906.5500711176205
246,LCS,Summer,2016,Echo Fox,2555.7712670406545
246,LCS,Summer,2016,Team Impulse,
246,LCS,Summer,2016,EnVyUs,2693.9317092829565
246,LCS,Summer,2016,FlyQuest,
246,LCS,Summer,2016,OpTic Gaming,
246,LCS,Summer,2016,Team Liquid,2766.236060726755
246,LCS,Summer,2016,Dignitas,
246,LCS,Summer,2016,Clutch Gaming,
246,LCS,Summer,2016,Apex,2689.9910493501447
246,LCS,Summer,2016,Phoenix1,2606.491517287609
246,LCS,Summer,2016,Renegades,
246,LCS,Summer,2016,NRG Esports,2632.8286013391225
246,LCS,Summer,2016,Counter Logic Gaming,2758.057215879127
247,LCS,Summer,2016,Apex,2689.9910493501447
247,LCS,Summer,2016,Counter Logic Gaming,2758.057215879127
247,LCS,Summer,2016,100 Thieves,
247,LCS,Summer,2016,Renegades,
247,LCS,Summer,2016,EnVyUs,2693.9317092829565
247,LCS,Summer,2016,Cloud9,2773.6196211649217
247,LCS,Summer,2016,Clutch Gaming,
247,LCS,Summer,2016,Golden Guardians,
247,LCS,Summer,2016,NRG Esports,2632.8286013391225
247,LCS,Summer,2016,Echo Fox,2555.7712670406545
247,LCS,Summer,2016,Team Liquid,2760.0684969358113
247,LCS,Summer,2016,Immortals,2912.7176349085644
247,LCS,Summer,2016,Dignitas,
247,LCS,Summer,2016,Phoenix1,2606.491517287609
247,LCS,Summer,2016,Flyquest,
247,LCS,Summer,2016,FlyQuest,
247,LCS,Summer,2016,OpTic Gaming,
247,LCS,Summer,2016,Team SoloMid,2910.6503782063037
247,LCS,Summer,2016,Team Impulse,
248,LCS,Summer,2016,Team Impulse,
248,LCS,Summer,2016,100 Thieves,
248,LCS,Summer,2016,Counter Logic Gaming,2758.057215879127
248,LCS,Summer,2016,Dignitas,
248,LCS,Summer,2016,Team Liquid,2760.0684969358113
248,LCS,Summer,2016,Apex,2685.6066478949424
248,LCS,Summer,2016,Golden Guardians,
248,LCS,Summer,2016,EnVyUs,2693.9317092829565
248,LCS,Summer,2016,Cloud9,2773.6196211649217
248,LCS,Summer,2016,Echo Fox,2555.7712670406545
248,LCS,Summer,2016,NRG Esports,2632.8286013391225
248,LCS,Summer,2016,Immortals,2912.7176349085644
248,LCS,Summer,2016,FlyQuest,
248,LCS,Summer,2016,OpTic Gaming,
248,LCS,Summer,2016,Clutch Gaming,
248,LCS,Summer,2016,Team SoloMid,2915.034779661506
248,LCS,Summer,2016,Phoenix1,2606.491517287609
248,LCS,Summer,2016,Flyquest,
248,LCS,Summer,2016,Renegades,
249,LCS,Summer,2016,Renegades,
249,LCS,Summer,2016,NRG Esports,2626.672744296207
249,LCS,Summer,2016,Team Impulse,
249,LCS,Summer,2016,Team Liquid,2760.0684969358113
249,LCS,Summer,2016,Dignitas,
249,LCS,Summer,2016,Immortals,2912.7176349085644
249,LCS,Summer,2016,Flyquest,
249,LCS,Summer,2016,Apex,2685.6066478949424
249,LCS,Summer,2016,Echo Fox,2555.7712670406545
249,LCS,Summer,2016,Team SoloMid,2915.034779661506
249,LCS,Summer,2016,Clutch Gaming,
249,LCS,Summer,2016,EnVyUs,2693.9317092829565
249,LCS,Summer,2016,Counter Logic Gaming,2758.057215879127
249,LCS,Summer,2016,Phoenix1,2606.491517287609
249,LCS,Summer,2016,FlyQuest,
249,LCS,Summer,2016,OpTic Gaming,
249,LCS,Summer,2016,100 Thieves,
249,LCS,Summer,2016,Cloud9,2779.7754782078373
249,LCS,Summer,2016,Golden Guardians,
250,LCS,Summer,2016,Cloud9,2779.7754782078373
250,LCS,Summer,2016,Immortals,2912.7176349085644
250,LCS,Summer,2016,OpTic Gaming,
250,LCS,Summer,2016,Apex,2681.392592463032
250,LCS,Summer,2016,Golden Guardians,
250,LCS,Summer,2016,Clutch Gaming,
250,LCS,Summer,2016,EnVyUs,2693.9317092829565
250,LCS,Summer,2016,Counter Logic Gaming,2758.057215879127
250,LCS,Summer,2016,Renegades,
250,LCS,Summer,2016,Flyquest,
250,LCS,Summer,2016,Phoenix1,2606.491517287609
250,LCS,Summer,2016,FlyQuest,
250,LCS,Summer,2016,Team Impulse,
250,LCS,Summer,2016,Dignitas,
250,LCS,Summer,2016,Team Liquid,2760.0684969358113
250,LCS,Summer,2016,Echo Fox,2555.7712670406545
250,LCS,Summer,2016,Team SoloMid,2919.2488350934163
250,LCS,Summer,2016,100 Thieves,
250,LCS,Summer,2016,NRG Esports,2626.672744296207
251,LCS,Summer,2016,Flyquest,
251,LCS,Summer,2016,Golden Guardians,
251,LCS,Summer,2016,EnVyUs,2693.9317092829565
251,LCS,Summer,2016,100 Thieves,
251,LCS,Summer,2016,Apex,2681.392592463032
251,LCS,Summer,2016,Counter Logic Gaming,2758.057215879127
251,LCS,Summer,2016,Clutch Gaming,
251,LCS,Summer,2016,Renegades,
251,LCS,Summer,2016,NRG Esports,2620.8147001288603
251,LCS,Summer,2016,OpTic Gaming,
251,LCS,Summer,2016,Immortals,2912.7176349085644
251,LCS,Summer,2016,Echo Fox,2555.7712670406545
251,LCS,Summer,2016,Team Liquid,2760.0684969358113
251,LCS,Summer,2016,Dignitas,
251,LCS,Summer,2016,Phoenix1,2606.491517287609
251,LCS,Summer,2016,Team SoloMid,2919.2488350934163
251,LCS,Summer,2016,Team Impulse,
251,LCS,Summer,2016,Cloud9,2785.633522375184
251,LCS,Summer,2016,FlyQuest,
252,LCS,Summer,2016,Phoenix1,2620.596756275733
252,LCS,Summer,2016,Team Impulse,
252,LCS,Summer,2016,Cloud9,2785.633522375184
252,LCS,Summer,2016,Counter Logic Gaming,2743.951976891003
252,LCS,Summer,2016,FlyQuest,
252,LCS,Summer,2016,Clutch Gaming,
252,LCS,Summer,2016,Renegades,
252,LCS,Summer,2016,OpTic Gaming,
252,LCS,Summer,2016,Team SoloMid,2919.2488350934163
252,LCS,Summer,2016,Golden Guardians,
252,LCS,Summer,2016,Flyquest,
252,LCS,Summer,2016,100 Thieves,
252,LCS,Summer,2016,EnVyUs,2693.9317092829565
252,LCS,Summer,2016,Echo Fox,2555.7712670406545
252,LCS,Summer,2016,Apex,2681.392592463032
252,LCS,Summer,2016,Team Liquid,2760.0684969358113
252,LCS,Summer,2016,Dignitas,
252,LCS,Summer,2016,NRG Esports,2620.8147001288603
252,LCS,Summer,2016,Immortals,2912.7176349085644
253,LCS,Summer,2016,NRG Esports,2620.8147001288603
253,LCS,Summer,2016,Team SoloMid,2919.2488350934163
253,LCS,Summer,2016,OpTic Gaming,
253,LCS,Summer,2016,FlyQuest,
253,LCS,Summer,2016,Immortals,2912.7176349085644
253,LCS,Summer,2016,Flyquest,
253,LCS,Summer,2016,Phoenix1,2620.596756275733
253,LCS,Summer,2016,100 Thieves,
253,LCS,Summer,2016,Dignitas,
253,LCS,Summer,2016,Team Liquid,2764.7838344026554
253,LCS,Summer,2016,Team Impulse,
253,LCS,Summer,2016,Clutch Gaming,
253,LCS,Summer,2016,Cloud9,2785.633522375184
253,LCS,Summer,2016,Renegades,
253,LCS,Summer,2016,Echo Fox,2551.0559295738103
253,LCS,Summer,2016,Apex,2681.392592463032
253,LCS,Summer,2016,Counter Logic Gaming,2743.951976891003
253,LCS,Summer,2016,Golden Guardians,
253,LCS,Summer,2016,EnVyUs,2693.9317092829565
254,LCS,Summer,2016,Apex,2681.392592463032
254,LCS,Summer,2016,NRG Esports,2620.8147001288603
254,LCS,Summer,2016,FlyQuest,
254,LCS,Summer,2016,Team Liquid,2764.7838344026554
254,LCS,Summer,2016,Dignitas,
254,LCS,Summer,2016,Echo Fox,2551.0559295738103
254,LCS,Summer,2016,Phoenix1,2614.0051760082997
254,LCS,Summer,2016,Flyquest,
254,LCS,Summer,2016,Team SoloMid,2919.2488350934163
254,LCS,Summer,2016,EnVyUs,2693.9317092829565
254,LCS,Summer,2016,100 Thieves,
254,LCS,Summer,2016,Team Impulse,
254,LCS,Summer,2016,Cloud9,2785.633522375184
254,LCS,Summer,2016,Clutch Gaming,
254,LCS,Summer,2016,Immortals,2912.7176349085644
254,LCS,Summer,2016,Counter Logic Gaming,2750.543557158436
254,LCS,Summer,2016,Renegades,
254,LCS,Summer,2016,OpTic Gaming,
254,LCS,Summer,2016,Golden Guardians,
255,LCS,Summer,2016,Echo Fox,2566.53340962784
255,LCS,Summer,2016,Clutch Gaming,
255,LCS,Summer,2016,OpTic Gaming,
255,LCS,Summer,2016,100 Thieves,
255,LCS,Summer,2016,Team SoloMid,2919.2488350934163
255,LCS,Summer,2016,Phoenix1,2614.0051760082997
255,LCS,Summer,2016,Counter Logic Gaming,2750.543557158436
255,LCS,Summer,2016,Team Liquid,2749.306354348626
255,LCS,Summer,2016,FlyQuest,
255,LCS,Summer,2016,Team Impulse,
255,LCS,Summer,2016,Cloud9,2785.633522375184
255,LCS,Summer,2016,Flyquest,
255,LCS,Summer,2016,Apex,2681.392592463032
255,LCS,Summer,2016,Dignitas,
255,LCS,Summer,2016,Immortals,2912.7176349085644
255,LCS,Summer,2016,Renegades,
255,LCS,Summer,2016,NRG Esports,2620.8147001288603
255,LCS,Summer,2016,EnVyUs,2693.9317092829565
255,LCS,Summer,2016,Golden Guardians,
256,LCS,Summer,2016,Apex,2681.392592463032
256,LCS,Summer,2016,Immortals,2912.7176349085644
256,LCS,Summer,2016,Team Impulse,
256,LCS,Summer,2016,OpTic Gaming,
256,LCS,Summer,2016,Counter Logic Gaming,2756.804215167982
256,LCS,Summer,2016,Clutch Gaming,
256,LCS,Summer,2016,Flyquest,
256,LCS,Summer,2016,EnVyUs,2693.9317092829565
256,LCS,Summer,2016,Renegades,
256,LCS,Summer,2016,Cloud9,2785.633522375184
256,LCS,Summer,2016,NRG Esports,2620.8147001288603
256,LCS,Summer,2016,Echo Fox,2566.53340962784
256,LCS,Summer,2016,FlyQuest,
256,LCS,Summer,2016,Golden Guardians,
256,LCS,Summer,2016,100 Thieves,
256,LCS,Summer,2016,Phoenix1,2607.744517998754
256,LCS,Summer,2016,Dignitas,
256,LCS,Summer,2016,Team SoloMid,2919.2488350934163
256,LCS,Summer,2016,Team Liquid,2749.306354348626
257,LCS,Summer,2016,Team Liquid,2754.4826969011933
257,LCS,Summer,2016,Flyquest,
257,LCS,Summer,2016,Clutch Gaming,
257,LCS,Summer,2016,100 Thieves,
257,LCS,Summer,2016,Dignitas,
257,LCS,Summer,2016,Renegades,
257,LCS,Summer,2016,Apex,2681.392592463032
257,LCS,Summer,2016,Golden Guardians,
257,LCS,Summer,2016,Echo Fox,2561.3570670752724
257,LCS,Summer,2016,Phoenix1,2607.744517998754
257,LCS,Summer,2016,Counter Logic Gaming,2756.804215167982
257,LCS,Summer,2016,Immortals,2912.7176349085644
257,LCS,Summer,2016,EnVyUs,2693.9317092829565
257,LCS,Summer,2016,Cloud9,2785.633522375184
257,LCS,Summer,2016,Team SoloMid,2919.2488350934163
257,LCS,Summer,2016,NRG Esports,2620.8147001288603
257,LCS,Summer,2016,FlyQuest,
257,LCS,Summer,2016,OpTic Gaming,
257,LCS,Summer,2016,Team Impulse,
258,LCS,Summer,2016,Team Liquid,2754.4826969011933
258,LCS,Summer,2016,Team Impulse,
258,LCS,Summer,2016,100 Thieves,
258,LCS,Summer,2016,Team SoloMid,2919.2488350934163
258,LCS,Summer,2016,Immortals,2898.508885007469
258,LCS,Summer,2016,FlyQuest,
258,LCS,Summer,2016,Golden Guardians,
258,LCS,Summer,2016,NRG Esports,2620.8147001288603
258,LCS,Summer,2016,Dignitas,
258,LCS,Summer,2016,Echo Fox,2561.3570670752724
258,LCS,Summer,2016,Counter Logic Gaming,2771.0129650690774
258,LCS,Summer,2016,Cloud9,2785.633522375184
258,LCS,Summer,2016,Apex,2681.392592463032
258,LCS,Summer,2016,OpTic Gaming,
258,LCS,Summer,2016,Renegades,
258,LCS,Summer,2016,EnVyUs,2693.9317092829565
258,LCS,Summer,2016,Phoenix1,2607.744517998754
258,LCS,Summer,2016,Clutch Gaming,
258,LCS,Summer,2016,Flyquest,
259,LCS,Summer,2016,OpTic Gaming,
259,LCS,Summer,2016,Team Liquid,2754.4826969011933
259,LCS,Summer,2016,Dignitas,
259,LCS,Summer,2016,Flyquest,
259,LCS,Summer,2016,Team SoloMid,2919.2488350934163
259,LCS,Summer,2016,Immortals,2904.995562861724
259,LCS,Summer,2016,Apex,2681.392592463032
259,LCS,Summer,2016,NRG Esports,2620.8147001288603
259,LCS,Summer,2016,Phoenix1,2607.744517998754
259,LCS,Summer,2016,Echo Fox,2561.3570670752724
259,LCS,Summer,2016,EnVyUs,2693.9317092829565
259,LCS,Summer,2016,Counter Logic Gaming,2764.5262872148223
259,LCS,Summer,2016,Cloud9,2785.633522375184
259,LCS,Summer,2016,Team Impulse,
259,LCS,Summer,2016,Clutch Gaming,
259,LCS,Summer,2016,FlyQuest,
259,LCS,Summer,2016,Renegades,
259,LCS,Summer,2016,100 Thieves,
259,LCS,Summer,2016,Golden Guardians,
260,LCS,Summer,2016,Echo Fox,2561.3570670752724
260,LCS,Summer,2016,Apex,2681.392592463032
260,LCS,Summer,2016,Team SoloMid,2919.2488350934163
260,LCS,Summer,2016,Flyquest,
260,LCS,Summer,2016,Clutch Gaming,
260,LCS,Summer,2016,FlyQuest,
260,LCS,Summer,2016,Phoenix1,2607.744517998754
260,LCS,Summer,2016,OpTic Gaming,
260,LCS,Summer,2016,Counter Logic Gaming,2758.3625352923646
260,LCS,Summer,2016,EnVyUs,2693.9317092829565
260,LCS,Summer,2016,Immortals,2911.159314784182
260,LCS,Summer,2016,Renegades,
260,LCS,Summer,2016,Cloud9,2785.633522375184
260,LCS,Summer,2016,100 Thieves,
260,LCS,Summer,2016,NRG Esports,2620.8147001288603
260,LCS,Summer,2016,Team Liquid,2754.4826969011933
260,LCS,Summer,2016,Dignitas,
260,LCS,Summer,2016,Golden Guardians,
260,LCS,Summer,2016,Team Impulse,
261,LCS,Summer,2016,Echo Fox,2561.3570670752724
261,LCS,Summer,2016,NRG Esports,2610.4386874068873
261,LCS,Summer,2016,Counter Logic Gaming,2758.3625352923646
261,LCS,Summer,2016,Team Liquid,2754.4826969011933
261,LCS,Summer,2016,OpTic Gaming,
261,LCS,Summer,2016,Phoenix1,2618.120530720727
261,LCS,Summer,2016,Team Impulse,
261,LCS,Summer,2016,Cloud9,2785.633522375184
261,LCS,Summer,2016,100 Thieves,
261,LCS,Summer,2016,FlyQuest,
261,LCS,Summer,2016,Immortals,2911.159314784182
261,LCS,Summer,2016,Clutch Gaming,
261,LCS,Summer,2016,Golden Guardians,
261,LCS,Summer,2016,Flyquest,
261,LCS,Summer,2016,Team SoloMid,2919.2488350934163
261,LCS,Summer,2016,Dignitas,
261,LCS,Summer,2016,EnVyUs,2693.9317092829565
261,LCS,Summer,2016,Apex,2681.392592463032
261,LCS,Summer,2016,Renegades,
262,LCS,Summer,2016,Immortals,2911.159314784182
262,LCS,Summer,2016,Team SoloMid,2919.2488350934163
262,LCS,Summer,2016,NRG Esports,2620.6597526086975
262,LCS,Summer,2016,Team Impulse,
262,LCS,Summer,2016,FlyQuest,
262,LCS,Summer,2016,Cloud9,2785.633522375184
262,LCS,Summer,2016,OpTic Gaming,
262,LCS,Summer,2016,Echo Fox,2561.3570670752724
262,LCS,Summer,2016,Team Liquid,2754.4826969011933
262,LCS,Summer,2016,Renegades,
262,LCS,Summer,2016,100 Thieves,
262,LCS,Summer,2016,Dignitas,
262,LCS,Summer,2016,Golden Guardians,
262,LCS,Summer,2016,EnVyUs,2693.9317092829565
262,LCS,Summer,2016,Apex,2681.392592463032
262,LCS,Summer,2016,Flyquest,
262,LCS,Summer,2016,Clutch Gaming,
262,LCS,Summer,2016,Counter Logic Gaming,2758.3625352923646
262,LCS,Summer,2016,Phoenix1,2607.8994655189167
263,LCS,Summer,2016,Apex,2681.392592463032
263,LCS,Summer,2016,Team SoloMid,2919.2488350934163
263,LCS,Summer,2016,FlyQuest,
263,LCS,Summer,2016,Clutch Gaming,
263,LCS,Summer,2016,Cloud9,2785.633522375184
263,LCS,Summer,2016,Renegades,
263,LCS,Summer,2016,NRG Esports,2610.292647068468
263,LCS,Summer,2016,Echo Fox,2561.3570670752724
263,LCS,Summer,2016,Flyquest,
263,LCS,Summer,2016,Phoenix1,2618.2665710591464
263,LCS,Summer,2016,Team Impulse,
263,LCS,Summer,2016,Golden Guardians,
263,LCS,Summer,2016,100 Thieves,
263,LCS,Summer,2016,Team Liquid,2754.4826969011933
263,LCS,Summer,2016,EnVyUs,2693.9317092829565
263,LCS,Summer,2016,Counter Logic Gaming,2758.3625352923646
263,LCS,Summer,2016,OpTic Gaming,
263,LCS,Summer,2016,Immortals,2911.159314784182
263,LCS,Summer,2016,Dignitas,
264,LCS,Summer,2016,Immortals,2911.159314784182
264,LCS,Summer,2016,Team SoloMid,2919.2488350934163
264,LCS,Summer,2016,Counter Logic Gaming,2758.3625352923646
264,LCS,Summer,2016,Clutch Gaming,
264,LCS,Summer,2016,FlyQuest,
264,LCS,Summer,2016,OpTic Gaming,
264,LCS,Summer,2016,Golden Guardians,
264,LCS,Summer,2016,Flyquest,
264,LCS,Summer,2016,Apex,2681.392592463032
264,LCS,Summer,2016,Team Impulse,
264,LCS,Summer,2016,Cloud9,2785.633522375184
264,LCS,Summer,2016,Team Liquid,2754.4826969011933
264,LCS,Summer,2016,100 Thieves,
264,LCS,Summer,2016,Renegades,
264,LCS,Summer,2016,EnVyUs,2681.5698335310103
264,LCS,Summer,2016,Dignitas,
264,LCS,Summer,2016,NRG Esports,2622.654522820414
264,LCS,Summer,2016,Echo Fox,2561.3570670752724
264,LCS,Summer,2016,Phoenix1,2618.2665710591464
265,LCS,Summer,2016,Apex,2681.392592463032
265,LCS,Summer,2016,EnVyUs,2681.5698335310103
265,LCS,Summer,2016,Counter Logic Gaming,2758.3625352923646
265,LCS,Summer,2016,Cloud9,2785.633522375184
265,LCS,Summer,2016,100 Thieves,
265,LCS,Summer,2016,Renegades,
265,LCS,Summer,2016,Flyquest,
265,LCS,Summer,2016,Team Liquid,2754.4826969011933
265,LCS,Summer,2016,Team Impulse,
265,LCS,Summer,2016,Echo Fox,2559.0965327112717
265,LCS,Summer,2016,Dignitas,
265,LCS,Summer,2016,Golden Guardians,
265,LCS,Summer,2016,Phoenix1,2618.2665710591464
265,LCS,Summer,2016,NRG Esports,2622.654522820414
265,LCS,Summer,2016,FlyQuest,
265,LCS,Summer,2016,Clutch Gaming,
265,LCS,Summer,2016,OpTic Gaming,
265,LCS,Summer,2016,Team SoloMid,2921.509369457417
265,LCS,Summer,2016,Immortals,2911.159314784182
